user_id,book_id,rating
841,944,3
841,967,2
841,556,1
841,1987,4
841,1123,3
841,675,1
841,176,2
841,72,3
841,243,2
841,168,3
841,237,3
841,349,1
841,739,3
841,1208,3
841,553,2
841,670,1
841,14,5
841,317,3
841,28,4
841,101,2
841,344,2
841,2798,4
841,50,5
841,1620,4
841,633,4
841,1868,3
841,68,1
841,357,3
841,85,4
841,278,4
841,388,3
841,3657,4
841,576,5
841,62,4
841,368,2
841,480,3
844,8360,3
844,7794,2
844,1570,4
844,65,2
844,48,3
844,129,5
844,691,5
844,5013,3
844,5382,4
844,3,4
844,49,4
844,52,3
844,478,4
844,471,3
844,808,4
844,56,3
844,89,5
844,72,4
844,197,3
844,10,5
844,35,2
844,1360,2
844,201,3
844,46,5
844,2630,4
844,1349,4
844,152,4
844,178,3
844,727,3
844,467,3
844,211,4
844,6564,4
844,1048,4
844,3283,3
844,1060,4
844,754,3
844,732,4
844,63,3
844,1579,2
844,5501,3
844,98,3
844,232,2
844,174,1
844,231,3
844,4,5
844,8630,4
844,3287,4
844,204,4
844,32,3
844,706,4
844,390,3
844,1293,3
844,4140,5
844,951,1
844,5081,4
844,3713,2
844,550,4
844,7738,3
845,6765,5
845,6916,4
845,71,4
845,710,3
845,256,2
845,7650,4
845,9600,4
845,407,5
845,31,5
845,414,3
845,338,1
845,654,5
845,473,4
845,526,4
845,78,3
845,2455,4
845,483,3
845,171,4
845,44,2
845,26,3
845,8430,4
845,37,4
845,195,5
845,5104,4
845,137,2
845,1845,3
845,1640,2
845,1148,5
848,45,2
848,323,5
848,58,5
848,590,4
848,160,4
848,1681,5
848,7074,5
848,248,5
848,483,5
848,8,3
848,516,5
848,171,5
848,230,4
848,471,5
848,76,5
848,10,5
848,148,5
848,3322,5
848,66,5
848,25,5
848,916,4
848,27,4
848,2,5
848,24,4
848,21,5
848,18,5
848,23,5
848,469,4
848,62,5
848,368,5
848,480,5
848,4,5
848,982,5
848,6496,4
848,50,5
848,85,5
848,278,5
848,786,4
848,855,5
848,839,3
848,804,5
848,773,5
848,3700,5
848,1885,2
848,3948,4
848,5540,5
848,6530,5
848,714,5
848,8896,2
848,6417,2
848,701,5
848,1084,4
848,1664,5
848,2257,5
848,478,4
848,3210,5
848,941,5
848,150,5
848,860,5
848,620,4
848,606,5
848,898,2
848,696,5
848,1533,3
848,1217,2
848,6665,4
848,167,5
848,2170,5
848,377,3
848,5830,5
848,2615,5
848,2051,5
848,450,4
848,283,5
848,216,4
848,891,5
848,1034,4
848,1228,4
848,1127,4
848,1304,5
848,1,5
848,26,5
848,771,4
848,17,5
848,20,4
848,22,4
849,5,5
849,140,4
849,508,3
849,28,3
849,131,4
849,32,3
849,125,4
849,154,3
849,531,2
849,80,5
849,60,4
849,4100,3
849,326,4
849,9300,3
849,2510,3
849,1911,3
849,5625,3
849,2897,4
849,4418,3
849,1644,3
849,2035,4
849,124,3
849,7486,4
849,1069,3
849,193,4
849,414,4
849,1572,4
849,2353,4
849,2937,3
849,3086,3
849,208,4
849,2162,4
849,3195,4
849,5127,3
849,38,4
849,273,3
849,2247,3
849,586,4
849,1923,3
849,1464,4
849,1944,4
849,2577,5
849,4391,4
849,3708,3
849,6402,3
849,3082,3
849,4331,5
849,5932,4
849,621,4
849,2133,4
849,638,4
849,81,4
849,727,4
849,3395,4
849,3660,3
850,121,5
850,3321,5
850,65,5
850,405,5
850,2172,5
850,2975,5
850,1676,5
850,1074,4
850,2770,5
850,7338,4
850,9754,3
850,36,5
850,2698,4
850,2027,5
850,8079,5
850,8532,5
850,653,4
850,94,5
850,401,4
850,264,4
850,1031,5
850,3764,5
850,395,5
850,3540,4
850,3590,5
850,104,4
850,1121,5
850,1679,5
850,32,4
850,24,4
850,3482,3
850,68,4
850,4468,5
850,5754,5
850,354,5
850,3508,4
850,587,3
850,1135,5
850,3451,4
850,895,4
850,115,4
850,1186,4
850,2337,5
850,1090,4
850,1681,5
850,9632,2
850,520,5
850,6895,3
850,238,2
850,1923,3
850,943,3
850,344,3
850,101,4
850,959,4
850,4,4
850,3092,4
850,495,4
850,557,4
850,5,4
850,14,5
850,13,5
850,8,4
850,483,3
850,709,4
850,27,5
850,21,4
850,25,5
850,374,4
850,531,1
850,95,3
850,372,3
850,4942,5
850,430,5
850,2903,5
850,7008,5
850,6892,5
850,1005,2
850,590,1
850,212,2
850,2,5
850,715,4
850,48,5
850,50,5
850,278,5
850,786,5
850,335,5
850,158,5
850,184,5
850,416,5
850,2620,4
850,3600,3
850,180,3
850,178,2
850,1785,1
850,4301,4
850,60,2
850,245,5
850,1797,5
850,499,4
850,284,5
850,4388,5
850,177,5
850,1282,3
850,4202,5
850,659,4
850,9620,4
850,1205,3
850,119,5
850,191,4
850,3338,5
850,3417,3
850,4788,4
850,9630,5
850,4509,5
850,1657,5
850,1312,5
850,4220,5
850,58,4
850,7910,5
850,5146,5
850,872,4
852,2579,5
852,557,4
852,941,5
852,6889,3
852,4,4
852,6018,5
852,28,5
852,465,2
852,604,3
852,5,2
852,1421,5
852,2193,5
852,795,4
852,704,3
852,1739,5
852,495,4
852,4081,2
852,570,4
852,9083,3
852,25,4
852,177,5
852,387,4
852,26,2
852,75,2
852,310,2
852,1005,3
852,63,4
852,238,3
852,587,5
852,160,4
852,1238,4
852,3092,2
852,1102,4
852,1856,4
852,2233,3
852,158,5
852,373,5
852,416,5
852,714,4
852,154,5
852,353,4
852,29,5
852,323,4
852,27,4
852,23,3
852,58,3
852,249,3
852,229,5
852,6535,5
852,180,2
852,50,5
852,18,3
852,2,4
852,24,3
852,21,4
852,1976,2
852,4793,4
852,786,5
852,278,5
852,85,5
852,37,4
852,36,4
852,2298,5
852,6438,5
852,3916,5
852,2257,5
852,306,3
852,6119,5
852,171,4
852,8867,5
852,1705,4
852,213,4
852,95,5
852,248,5
852,635,3
852,111,3
852,241,5
852,347,4
852,332,4
852,602,4
852,7737,4
852,4740,4
852,2897,3
852,8045,4
852,38,2
852,3650,4
852,4418,5
852,6327,5
852,83,5
852,89,3
852,35,3
852,3195,3
852,1136,4
852,1873,3
852,2630,3
852,654,4
852,106,4
852,801,3
852,208,4
852,2914,4
852,216,2
852,1,4
852,3296,5
852,2953,3
852,2449,1
853,361,4
853,1873,4
853,457,4
853,4695,3
853,1184,3
853,87,4
853,67,5
853,948,3
853,1186,4
853,4272,4
853,1485,2
853,820,4
853,40,4
853,467,3
853,635,4
853,1758,3
853,4614,2
853,7963,4
853,4238,3
853,4197,4
853,2763,4
853,4526,3
853,8923,3
853,2131,4
853,1454,4
853,9178,3
853,792,5
853,6636,4
853,4520,4
853,2107,5
853,4202,5
853,5126,5
853,1882,3
853,186,3
853,7311,3
853,339,4
853,8114,3
853,2464,1
853,8168,5
853,1567,4
853,545,3
853,3149,3
853,1529,3
853,744,3
853,1792,5
853,2128,3
853,468,4
853,1915,3
853,1683,4
853,3791,4
853,485,5
853,7372,4
853,8141,5
853,5386,4
853,456,5
853,5478,4
853,1681,4
853,3892,4
853,8676,4
853,142,4
853,1231,4
853,498,5
853,606,3
853,534,1
853,3456,4
853,4322,3
853,16,3
853,98,3
853,4110,4
853,43,5
853,1011,5
853,229,5
853,9519,3
853,930,3
853,4348,4
853,83,4
853,1467,3
853,657,4
853,1238,5
853,7066,4
853,522,5
853,7449,4
853,2440,4
853,31,4
853,6615,3
853,816,2
853,9320,3
853,1679,4
853,654,4
853,790,3
854,46,5
854,8,4
854,14,4
854,58,4
854,42,4
854,103,4
854,83,4
854,71,4
854,57,4
854,100,5
854,118,3
854,111,4
854,22,4
854,26,2
854,72,4
854,86,4
854,209,3
854,84,4
854,222,4
854,288,4
854,266,3
854,367,2
854,181,4
854,3,3
854,10,4
854,43,4
854,76,4
854,66,4
854,137,4
854,371,5
854,75,4
854,136,3
854,108,3
854,228,3
854,310,3
854,156,3
855,7506,5
855,5232,5
855,1686,5
855,5203,4
855,6330,4
855,6472,4
855,5160,5
855,4799,5
855,4553,5
855,9157,3
855,3578,5
855,8087,3
855,276,5
855,789,5
855,890,4
855,2196,4
855,2646,4
855,3072,5
855,432,5
855,2624,3
855,1914,4
855,3978,4
855,3754,5
855,9463,5
855,2755,5
855,736,3
855,690,5
855,54,4
855,819,4
855,117,3
855,1105,1
855,1262,1
855,37,4
855,2491,1
855,660,2
855,161,5
855,50,3
855,19,5
855,48,4
855,2601,2
855,264,4
855,113,3
855,43,2
855,13,4
855,5,2
855,126,2
855,5247,5
855,672,5
855,5877,3
855,4933,4
855,3834,4
855,6484,5
855,1128,4
855,3414,5
855,4070,4
855,4190,3
855,1801,3
855,760,5
855,70,5
855,10,4
855,730,3
855,189,5
855,4534,3
855,5463,3
855,4650,3
855,3826,3
855,2,5
855,332,4
855,347,4
855,292,4
855,602,4
855,641,4
855,542,4
855,3974,4
855,5049,3
855,6369,4
855,9433,3
855,8531,3
855,9481,4
855,85,3
855,4,4
855,3063,4
855,1023,2
855,949,1
855,528,1
855,722,1
855,510,1
855,330,2
855,7,4
855,23,5
855,18,5
855,21,5
855,24,5
855,8,3
855,27,5
855,25,5
855,2226,4
855,1235,5
855,6857,5
855,4661,5
855,1003,5
855,439,4
855,8623,5
855,3485,5
855,3625,4
855,4120,4
855,5258,4
855,2156,4
855,4181,5
855,5317,5
856,191,5
856,7,2
856,89,4
856,70,4
856,492,3
856,838,3
856,3247,2
856,19,3
856,598,4
856,1018,3
856,1246,2
856,450,5
856,4190,3
856,2,4
856,219,3
856,85,3
856,58,4
856,113,4
856,116,3
856,131,4
856,24,3
856,27,4
856,21,3
856,154,5
856,646,3
856,402,4
856,161,3
856,60,3
856,335,3
856,1641,3
856,1223,4
856,158,4
856,200,3
856,2487,5
856,1727,4
856,1519,4
856,879,2
856,891,3
856,1034,3
856,1127,4
856,1228,4
856,1340,3
856,1304,3
856,1363,3
856,1450,3
856,1630,3
856,1602,4
856,5047,3
856,2898,4
856,8799,4
856,7349,4
856,9376,3
856,6602,3
856,9877,3
856,8826,4
857,2,5
857,23,4
857,18,5
857,24,5
857,27,5
857,21,5
857,25,5
857,111,3
857,189,3
857,310,4
857,465,3
857,1107,3
857,156,5
857,455,5
857,647,4
857,212,1
857,417,5
857,8012,4
857,9070,5
857,11,4
857,3,5
857,49,4
857,52,5
857,56,5
857,694,3
857,1735,3
857,692,4
857,197,4
857,2371,4
857,3835,3
857,538,3
857,527,4
857,563,4
857,558,4
857,631,4
857,652,4
857,624,3
857,724,4
857,748,4
857,3216,3
857,2630,4
857,1417,3
857,333,5
857,1841,2
857,4549,3
857,169,3
857,907,4
857,3067,3
857,38,3
857,2858,4
857,73,4
857,2883,3
857,3912,3
857,4,4
857,908,2
857,1406,3
857,4557,4
857,871,4
857,3168,4
857,1072,3
857,31,4
857,40,3
857,3097,3
857,1748,2
857,186,3
857,3550,3
857,5534,2
857,1582,2
857,2882,4
857,2573,4
857,2607,3
857,2708,3
858,2524,2
858,870,5
858,6296,2
858,1796,3
858,447,2
858,2084,4
858,9,2
858,28,4
858,467,4
858,1280,4
858,228,1
858,1520,3
858,371,3
858,55,4
858,492,2
858,1574,4
858,699,4
858,972,3
858,2026,4
858,16,4
858,8931,4
858,98,3
858,140,4
858,5298,2
858,322,3
858,1,4
858,17,3
858,2914,3
858,20,4
858,223,3
858,236,4
858,584,3
858,2471,5
858,5634,4
858,167,4
858,4638,5
858,265,5
858,471,4
858,1465,5
858,2,3
858,23,3
858,24,5
858,18,4
858,21,4
858,27,4
858,189,5
858,133,3
858,3580,3
858,5458,3
858,208,4
858,180,4
858,213,4
858,97,5
858,289,5
858,9506,4
858,6191,5
858,165,3
858,3590,5
858,2102,3
858,1064,5
858,4509,5
858,2259,3
858,538,4
858,194,3
858,5179,3
858,31,3
858,46,3
858,7093,2
858,508,3
858,82,4
858,2661,3
858,7066,4
858,4039,3
858,771,3
858,2425,3
859,89,5
859,109,4
859,778,5
859,138,5
859,1272,4
859,8,1
859,92,4
859,8132,3
859,8750,3
859,4171,5
859,33,4
859,126,5
859,314,4
859,1391,4
859,429,4
859,1368,5
859,1342,5
859,755,4
859,894,4
859,1337,4
859,1768,4
859,1343,4
859,1089,4
859,1924,4
859,2043,4
859,2086,5
859,2677,4
859,2470,5
859,2554,4
859,2501,5
859,2271,4
859,2489,4
859,1722,4
859,2718,4
859,2944,4
859,2109,4
859,3200,4
859,2469,4
859,3000,4
859,2452,4
859,6144,4
859,2658,4
859,3359,4
859,3362,4
859,2611,4
859,2936,4
859,5099,4
859,4565,4
859,2881,4
859,1128,4
859,3974,4
859,3414,4
859,3834,4
859,5049,4
859,4070,4
859,4933,4
859,6484,4
859,5877,4
859,6369,4
859,9433,4
859,9868,4
859,8531,4
859,8667,3
859,910,5
859,2189,5
859,3013,5
859,8294,5
859,133,3
859,37,4
859,493,3
859,332,5
859,347,4
859,292,4
859,542,4
859,602,4
859,641,4
859,650,4
859,7,4
859,155,4
859,19,5
859,161,4
859,137,5
859,463,5
859,712,5
859,554,5
859,864,5
859,1026,4
859,3780,3
859,6931,4
859,1678,4
859,2475,3
859,2786,5
859,371,4
859,518,2
859,270,4
859,346,3
859,263,5
859,817,5
859,4712,4
859,6374,4
859,5805,4
859,3497,5
859,3663,5
859,4194,5
859,3536,5
859,3244,4
859,2959,4
859,3177,3
859,2783,3
859,3648,3
859,2623,3
859,2608,4
859,1863,4
859,1857,4
859,1480,4
859,6368,5
859,7895,4
859,8085,4
859,8332,4
859,7505,4
859,7981,4
859,2289,5
859,119,4
859,120,3
859,1718,2
859,136,5
859,3997,5
859,9663,5
859,633,5
859,165,5
859,135,5
859,110,5
859,65,3
859,100,3
859,13,4
859,4584,5
859,150,4
859,50,4
859,480,4
859,368,4
859,62,4
859,2028,4
859,1591,3
859,1629,3
859,593,3
859,561,3
859,5,2
859,36,3
859,55,5
859,422,5
859,2493,4
859,565,4
859,192,5
859,2262,4
859,4044,5
859,4440,5
859,2632,5
860,1533,3
860,1993,3
860,2347,4
860,6665,4
860,3128,3
860,7260,4
860,264,5
860,323,3
860,150,4
860,9070,4
860,383,3
860,310,4
860,465,4
860,228,4
860,111,4
860,46,4
860,4400,3
860,426,3
860,1681,2
860,641,4
860,602,4
860,542,4
860,37,4
860,86,4
860,123,3
860,326,4
860,186,4
860,42,4
860,29,4
860,15,4
860,328,3
860,4614,2
860,6096,4
860,919,2
860,63,3
860,851,3
860,741,3
860,1079,3
860,606,3
860,138,3
860,306,3
860,304,3
860,284,2
860,570,3
860,97,3
860,66,4
860,103,4
860,948,4
860,265,5
860,189,4
860,161,3
860,155,4
860,75,4
860,23,3
860,117,5
860,1144,3
860,860,3
860,793,4
860,1202,3
860,4227,2
860,325,4
860,3,4
860,49,4
860,2691,3
860,694,2
860,4218,3
860,1107,3
860,67,5
860,303,4
860,108,3
860,93,5
860,7093,3
860,132,3
860,777,3
860,467,3
860,3912,3
860,1260,4
860,73,3
860,237,3
860,705,3
860,56,2
860,52,2
860,1360,1
860,4920,2
860,104,2
860,55,2
860,1236,1
860,8228,2
860,3067,2
860,1052,3
860,122,1
860,4600,2
860,1405,3
860,3792,3
860,9600,3
860,1879,2
860,8350,2
860,16,3
860,289,5
860,126,4
860,178,4
860,160,4
860,168,5
860,154,3
860,204,4
860,740,4
860,387,4
860,98,3
860,216,5
860,2251,3
860,338,3
861,3794,3
861,33,1
861,101,2
861,4,4
861,13,4
861,5,4
861,8,1
861,483,4
861,709,3
861,2339,4
861,2079,3
861,3542,5
861,3059,4
861,1873,3
861,736,3
861,32,4
861,817,4
861,8045,5
861,2,3
861,2897,3
861,4418,4
861,38,3
861,495,1
861,11,1
861,212,5
861,2013,3
861,430,4
861,520,5
861,1500,4
861,1270,4
861,4755,3
861,982,4
861,53,1
861,2958,4
861,297,5
861,2051,4
861,380,1
861,7496,1
861,1282,3
861,8676,4
861,869,3
861,5126,3
861,193,4
861,6191,2
861,1481,4
861,3048,3
861,5012,4
861,4932,2
861,1557,3
861,5581,4
861,97,4
861,1145,3
861,816,2
861,1892,3
861,9506,4
861,8654,3
861,80,4
861,48,4
861,37,4
861,14,3
861,65,3
861,117,5
861,28,3
861,391,5
861,718,5
861,118,2
861,592,4
861,102,4
861,150,2
861,39,4
861,3046,3
861,3775,4
862,45,3
862,2885,3
862,118,3
862,3641,3
862,5600,4
862,5871,3
862,73,5
862,168,5
862,204,4
862,4789,3
862,748,3
862,51,3
862,3767,5
862,834,5
862,6587,4
862,2062,4
862,2145,4
862,10,5
862,2785,3
862,1441,4
862,2853,4
862,906,4
862,1481,3
862,312,4
862,40,4
862,2455,3
862,41,4
862,1715,4
862,871,3
862,16,5
862,98,5
862,140,5
862,5617,4
862,4156,4
862,8476,3
862,8082,3
862,1560,3
862,2130,3
862,2417,3
862,3679,3
862,753,3
862,2110,3
862,3932,3
862,4061,3
862,4739,3
862,1,4
862,17,4
862,224,3
863,7384,4
863,430,3
863,380,4
863,1500,4
863,1205,4
863,1915,4
863,3540,4
863,1270,4
863,3828,4
863,1703,4
863,4388,4
863,1005,2
863,94,2
863,60,2
863,115,3
863,8537,3
863,557,2
863,14,3
863,7032,3
863,5421,2
863,4899,2
863,22,1
863,574,3
863,249,4
863,228,2
863,178,3
863,268,4
863,6364,3
863,1928,3
863,3400,2
863,587,4
863,7022,2
863,8329,4
863,212,3
863,3869,3
863,2193,3
863,483,3
863,1421,3
863,664,3
863,198,3
863,301,3
863,3020,3
863,1282,5
863,102,4
863,8,3
863,3985,2
863,570,2
863,3412,3
863,132,2
863,272,2
863,9008,3
863,33,3
863,2029,3
863,3708,3
863,180,3
863,6844,3
863,19,3
863,119,2
863,436,3
863,121,3
863,7,3
863,1238,3
863,35,1
863,40,2
863,657,4
863,8547,5
863,57,2
863,658,3
863,467,4
863,1892,4
863,869,3
863,5478,3
863,4473,3
863,211,4
863,1145,3
863,4638,4
863,8516,3
863,16,4
863,98,3
864,1171,2
864,4722,3
864,101,4
864,194,5
864,2637,4
864,6927,5
864,895,3
864,5315,3
864,1928,2
864,1031,4
864,397,3
864,2339,3
864,1544,3
864,401,2
864,4348,5
864,2286,4
864,301,5
864,5088,4
864,258,4
864,1957,4
864,3878,5
864,1084,5
864,1509,5
864,5556,3
864,688,2
864,172,5
865,40,5
865,1144,5
865,111,3
865,7059,3
865,417,4
865,1644,4
865,7205,3
865,2190,4
865,591,5
865,4394,3
865,948,3
865,46,3
865,3456,4
865,407,3
865,2498,2
865,9386,3
865,1175,4
865,4258,5
865,1655,1
865,1011,3
865,67,4
865,3646,5
865,3546,5
865,467,4
865,195,4
865,2124,4
865,6285,4
865,3641,3
865,710,1
865,373,4
865,59,5
865,1222,4
865,31,4
865,16,4
865,8632,4
865,6177,3
865,3634,2
865,98,4
865,5772,2
865,677,5
865,869,3
865,681,3
865,3579,3
865,256,3
865,1590,3
865,2215,3
865,140,4
865,8161,2
865,544,3
865,3234,4
865,291,5
865,1051,2
865,1489,4
865,1,5
865,382,4
865,2556,3
865,2324,4
865,92,2
865,1094,4
865,1956,3
865,17,4
865,20,2
865,43,3
865,2571,3
865,5827,2
866,8,4
866,4,4
866,3631,5
866,612,5
866,168,4
866,232,3
866,953,4
866,936,3
866,806,3
866,1053,4
866,725,4
866,1261,3
866,670,4
866,110,5
866,165,4
866,135,5
866,39,5
866,6738,4
866,7082,4
866,1248,4
866,2760,5
866,1090,4
866,1367,5
866,94,4
866,104,5
866,3941,4
866,6681,4
866,599,5
866,751,4
866,54,5
866,1042,3
866,1332,3
866,1014,3
866,65,5
866,405,4
866,297,5
866,1676,2
866,1704,2
866,2098,3
866,1074,4
866,3600,3
866,3068,3
866,3133,3
866,3202,3
866,4517,3
866,5330,3
866,2172,4
866,101,4
866,344,4
866,372,3
866,1923,3
866,48,5
866,637,4
866,516,5
866,4139,3
866,28,4
866,70,4
866,492,3
866,1213,1
866,4138,3
866,6701,4
866,760,3
866,8448,3
866,8413,2
866,7490,2
866,167,4
866,322,3
866,898,3
866,1533,2
866,1633,3
866,13,5
866,14,4
866,4004,4
866,2584,4
866,1868,4
866,62,4
866,368,4
866,480,3
866,45,4
866,1299,4
866,1503,3
866,7,4
866,696,3
866,205,3
866,4788,4
866,3417,4
866,113,5
866,1421,4
866,570,4
866,795,4
866,2193,4
866,209,4
866,431,4
866,3243,5
866,89,4
866,5999,4
866,484,3
866,951,4
866,360,3
866,15,5
866,998,5
866,408,4
866,68,1
866,131,4
866,271,4
866,60,2
866,4118,3
866,84,3
866,1368,4
866,429,3
866,894,4
866,7307,4
866,2798,5
866,95,2
867,605,2
867,1007,4
867,563,3
867,558,3
867,631,4
867,652,4
867,197,3
867,527,3
867,2843,4
867,98,5
867,140,5
867,5070,4
867,881,4
867,51,4
867,145,5
868,122,4
868,2192,4
868,186,5
868,700,3
868,2710,3
868,1537,5
868,1501,4
868,4317,4
868,9021,1
868,9113,4
868,65,5
868,148,3
868,3737,4
868,306,5
868,1961,5
868,7775,5
868,3091,4
868,1581,5
868,7644,5
868,3410,4
868,6264,3
868,181,5
868,168,5
868,1586,4
868,26,1
868,304,2
868,237,5
868,1498,3
868,488,3
868,705,1
868,66,4
868,33,4
868,2302,4
868,8075,4
868,3136,3
868,6261,2
868,5914,4
868,1649,4
868,2671,5
868,5097,4
868,18,4
868,24,4
868,2,5
868,1221,3
868,23,4
868,21,2
868,87,4
868,71,5
868,2015,1
868,3090,5
868,6383,3
868,11,3
868,179,5
868,67,4
868,1216,5
868,1570,3
868,7138,4
868,150,5
868,4129,5
868,1171,5
868,5216,4
868,2607,3
868,123,4
868,86,4
868,227,2
868,281,2
868,343,3
868,596,2
868,833,4
868,1037,2
868,963,3
868,1388,3
868,1407,3
868,1057,3
868,1245,3
868,1301,3
868,1986,4
868,1733,3
868,6723,4
868,4189,5
868,5794,5
868,3729,4
868,4949,4
868,688,4
868,5226,3
868,5,5
868,311,5
868,563,3
868,197,4
868,558,3
868,527,3
868,631,2
868,652,2
868,238,4
869,483,2
869,1457,3
869,2229,5
869,213,4
869,3056,4
869,7386,5
869,4391,3
869,64,5
869,6648,4
869,29,4
869,9707,4
869,7262,5
869,1521,4
869,136,3
869,32,3
869,204,4
869,10,4
869,1465,3
869,245,4
869,2695,4
869,66,4
869,264,2
869,468,5
869,375,4
869,887,4
869,2380,3
869,2052,3
869,456,4
869,1186,4
869,3364,4
869,248,4
869,154,4
869,5024,5
869,6808,5
869,49,3
869,3,4
869,81,4
869,46,4
869,59,4
869,461,4
869,395,4
869,9962,3
869,56,3
869,52,3
869,9018,4
869,67,4
869,5794,4
869,256,5
869,197,4
869,55,4
869,115,4
869,1843,3
869,701,4
869,9,4
869,563,4
869,558,4
869,631,4
869,652,4
869,624,4
869,3759,4
869,170,4
869,328,4
869,331,4
869,616,5
869,908,3
869,1426,5
869,1685,5
869,2883,4
869,4427,4
870,660,1
870,3797,3
870,5343,2
870,5739,3
870,117,4
870,1196,3
870,1530,3
870,3739,3
870,693,4
870,510,3
870,330,3
870,528,3
870,722,3
870,949,3
870,1023,2
870,1119,2
870,1362,2
870,1249,2
870,3063,3
870,5463,2
870,4650,2
870,1525,2
870,2056,2
870,3047,4
870,157,3
870,6683,3
870,126,4
870,1105,4
870,2817,3
870,1262,4
870,2045,4
870,2491,3
870,118,2
870,2240,2
870,468,3
870,669,3
870,398,3
870,271,5
870,1574,4
870,1191,3
870,897,4
870,914,5
870,7336,4
870,339,4
870,8416,3
870,4317,4
870,160,4
870,9175,2
870,1984,4
870,2605,3
870,3166,1
870,2090,3
870,6891,3
870,8154,3
870,8460,3
870,7886,3
870,7893,3
870,5145,3
870,8103,3
870,1086,3
870,2224,2
870,2341,2
870,2550,2
870,2911,1
870,2549,1
870,2303,2
870,1553,3
870,9698,2
870,1548,4
870,1348,3
870,4646,4
870,102,5
870,1648,4
870,9230,2
870,786,3
870,119,2
870,89,4
870,25,3
870,377,3
870,666,3
871,3234,4
871,1236,5
871,484,5
871,196,4
871,951,3
871,1124,4
871,854,5
871,743,5
871,1153,4
871,3519,5
871,177,5
871,27,5
871,21,5
871,2,4
871,24,5
871,23,3
871,18,5
871,8,5
871,401,5
871,5,2
871,1184,5
871,2304,4
871,3255,3
871,1056,4
871,205,5
871,696,5
871,357,5
871,265,5
871,115,5
871,681,4
871,2556,4
871,2571,5
871,1489,5
871,1956,5
871,2324,4
871,388,3
871,136,3
871,130,3
871,213,4
871,55,2
871,13,5
871,780,5
871,9566,4
871,7254,4
871,1606,3
871,1267,3
871,1627,2
871,1390,2
871,1232,4
871,1181,3
871,912,4
871,1151,4
871,1226,3
871,1067,4
871,207,4
871,996,4
871,544,5
871,28,1
871,5973,1
871,125,5
871,154,5
871,248,4
871,353,5
871,804,4
871,855,4
871,773,4
871,2229,4
871,7074,3
871,29,4
871,78,3
871,4695,4
871,400,3
871,117,5
871,72,3
871,387,4
871,934,5
871,1186,3
871,715,1
871,2052,3
871,2240,3
871,83,1
871,79,4
871,373,3
871,1639,5
871,2215,3
871,999,3
871,1096,3
871,9,3
871,102,5
871,2620,4
871,793,4
871,58,3
871,50,4
871,1383,3
871,227,4
871,123,4
871,162,3
871,977,5
871,238,2
871,8411,4
871,8937,4
871,2187,3
871,1518,3
871,4974,4
871,131,2
871,9158,3
871,2034,3
871,9663,2
871,3997,4
871,1280,3
871,341,3
871,531,3
871,2403,3
871,512,4
871,122,5
871,7214,2
871,1552,3
871,4369,3
871,138,2
871,3595,4
871,3853,1
871,8598,3
871,576,5
871,6532,3
871,8956,3
871,5733,3
871,180,5
871,25,5
871,474,5
872,1025,4
872,9176,4
872,4715,4
872,504,5
872,8854,5
872,3140,4
872,4482,4
872,4327,4
872,22,4
872,1083,3
872,5691,2
872,7654,2
872,8680,2
872,9617,2
872,4919,2
872,9301,3
872,108,3
872,955,2
872,1063,2
872,1436,2
872,308,3
872,150,4
872,3843,4
872,6961,4
873,441,3
873,768,5
873,208,5
873,103,5
873,1640,1
873,1136,5
873,3308,5
873,1739,4
873,5474,4
873,515,4
873,2991,4
873,338,5
873,1547,1
873,3296,4
873,1149,2
873,757,5
873,124,4
873,665,3
873,1,5
873,654,3
873,197,5
873,43,4
873,20,5
873,17,5
873,4544,5
873,590,3
873,268,1
873,111,2
873,3933,4
873,2742,4
873,2927,2
873,734,5
873,265,5
873,328,3
873,39,4
873,325,4
873,249,4
874,396,4
874,207,3
874,4920,4
874,1676,2
874,414,4
874,41,3
874,1481,3
874,618,4
874,1785,5
874,1,4
874,5668,3
874,378,4
874,17,4
874,4772,1
874,338,4
874,20,4
874,349,3
874,758,3
874,9373,2
874,1526,4
874,124,4
874,2449,4
874,144,5
874,111,2
874,387,4
874,421,5
874,130,5
874,291,4
874,3450,4
874,106,4
874,865,4
874,129,4
875,3501,3
875,11,5
875,150,4
875,378,4
875,180,3
875,198,4
875,60,4
875,6274,5
875,4092,5
875,5434,4
875,777,3
875,310,4
875,465,4
875,1748,3
875,662,5
875,25,5
875,233,4
875,2,4
875,24,4
875,27,5
875,21,5
875,18,5
875,23,4
875,5978,5
875,1875,5
875,2731,5
875,6373,5
875,5056,3
875,8585,4
875,335,5
875,158,5
875,184,5
875,2127,4
875,3743,5
875,6395,4
875,728,4
875,296,5
875,971,5
875,2049,4
875,1421,3
875,212,4
875,26,3
875,4,5
875,6885,4
875,234,4
875,570,4
875,2193,1
875,78,3
875,238,2
875,1711,3
875,2371,5
875,8,3
875,306,3
875,304,3
875,44,3
875,179,3
875,5097,2
875,1649,4
875,7894,5
875,574,4
875,5274,5
875,136,2
875,1317,2
875,1221,3
875,3835,3
875,853,5
875,369,4
875,3656,1
875,3016,4
875,1457,3
875,67,5
875,6255,4
875,131,3
875,1094,4
875,4302,4
875,7331,4
875,605,4
875,3516,3
875,308,4
875,8232,4
875,509,3
875,1310,5
875,2589,4
875,905,5
875,407,5
875,4549,4
